TeamId,TeamName,SubmissionDate,Score
3079418,Rawan,"2019-04-23 17:46:47",2.80350
3072489,"Panagiotis Paraskevopoulos","2019-04-23 18:41:51",2.18294
2768003,Saba,"2019-04-23 19:02:56",3.75536
2975772,YeqingChen,"2019-04-23 19:06:03",2.29163
2975772,YeqingChen,"2019-04-23 19:09:04",2.28815
2768003,Saba,"2019-04-23 19:29:17",2.74058
2975772,YeqingChen,"2019-04-23 19:32:21",2.28609
2923280,"David Raju","2019-04-23 20:23:20",2.27327
3083961,YTCAT,"2019-04-23 20:48:43",2.22602
3083961,YTCAT,"2019-04-23 21:09:52",2.21570
3084624,"SAIT VNTU2","2019-04-23 21:21:15",1.71371
2955623,BlazSasek,"2019-04-23 22:17:40",2.68102
3033719,"Bruno Aldo Lunardi","2019-04-23 22:38:10",2.03553
3033719,"Bruno Aldo Lunardi","2019-04-23 22:39:03",2.01590
3033719,"Bruno Aldo Lunardi","2019-04-23 22:39:41",2.01326
3084716,tts1234,"2019-04-23 22:45:56",3.66478
3084716,tts1234,"2019-04-23 22:54:39",2.29815
2742567,"Thomas Smith","2019-04-23 23:46:35",1.71669
2940475,"little tomato","2019-04-24 00:22:28",2.41618
3031683,CSUers,"2019-04-24 01:59:18",1.70113
3031683,CSUers,"2019-04-24 02:00:31",1.69959
2770881,"Arun Mahendrakar","2019-04-24 02:41:43",2.92686
3085576,"Rachid Ahed","2019-04-24 03:28:23",16.26977
2956757,ta4510,"2019-04-24 03:35:57",1.85784
2956757,ta4510,"2019-04-24 03:59:53",1.85366
3047720,"Reyna Zhang","2019-04-24 04:35:21",2.52831
2934998,virtual888,"2019-04-24 04:52:57",2.03883
3083991,"Alex Federation","2019-04-24 05:20:11",2.31239
3061642,Arkadiy,"2019-04-24 08:33:06",1.68936
3061642,Arkadiy,"2019-04-24 08:38:39",1.68934
3077634,"mustafa abdullayev","2019-04-24 09:21:18",2.44930
3077634,"mustafa abdullayev","2019-04-24 09:44:03",2.28157
3077634,"mustafa abdullayev","2019-04-24 09:47:56",2.27869
3076868,"Ivan S","2019-04-24 10:32:45",2.06405
3086563,"Sarthak Batra","2019-04-24 11:04:42",3.79138
3086563,"Sarthak Batra","2019-04-24 11:35:26",2.50978
3041707,feixue,"2019-04-24 12:00:20",2.00689
3041707,feixue,"2019-04-24 12:06:09",2.00684
3041707,feixue,"2019-04-24 12:20:20",2.00659
2816258,VenkateshRadhakrishnan,"2019-04-24 12:52:02",2.44418
3083142,Sinusoïdal,"2019-04-24 13:37:09",2.50978
3077634,"mustafa abdullayev","2019-04-24 13:39:14",2.27673
3038207,shu0ch,"2019-04-24 13:57:29",2.23720
3038207,shu0ch,"2019-04-24 14:00:35",2.23712
3038207,shu0ch,"2019-04-24 14:02:56",2.23703
3054850,kohm,"2019-04-24 14:36:35",13.48514
2734630,PaulT27,"2019-04-24 14:40:26",1.69293
2734630,PaulT27,"2019-04-24 14:42:04",1.69292
2734630,PaulT27,"2019-04-24 14:49:32",1.69163
3083142,Sinusoïdal,"2019-04-24 15:03:56",2.49956
2731087,DDB89,"2019-04-24 15:14:02",4.88211
3079418,Rawan,"2019-04-24 16:12:27",2.15679
2909608,Divya,"2019-04-24 16:42:46",1.98855
3079418,Rawan,"2019-04-24 17:22:39",2.11422
2827621,shakeel,"2019-04-24 18:40:16",2.34861
3088899,Omer,"2019-04-24 19:28:35",2.23923
2827621,shakeel,"2019-04-24 19:39:13",2.27003
2827621,shakeel,"2019-04-24 19:50:46",2.24428
3068057,"Sandrine ","2019-04-24 20:10:12",2.80619
2847675,Jalisco,"2019-04-24 20:13:55",1.87497
3070272,SaahilGupta,"2019-04-24 20:17:54",1.86257
3083961,YTCAT,"2019-04-24 21:05:24",2.20424
3083961,YTCAT,"2019-04-24 21:09:28",2.19804
3083961,YTCAT,"2019-04-24 21:17:14",2.19468
3080179,gameboy4264,"2019-04-24 21:46:17",5.17455
3011184,"Eric Broderick","2019-04-24 21:52:18",2.66493
2812708,WordUp4Summer,"2019-04-24 22:26:13",1.93938
3011184,"Eric Broderick","2019-04-24 23:01:38",2.63057
3129429,Blockbusters,"2019-04-24 23:16:37",3.72458
3084716,tts1234,"2019-04-24 23:18:50",2.27499
3084716,tts1234,"2019-04-24 23:50:06",2.27233
3089535,"A. Irfan","2019-04-24 23:54:23",3.61545
2940475,"little tomato","2019-04-25 00:24:09",1.71087
3080179,gameboy4264,"2019-04-25 00:32:42",4.81755
3084716,tts1234,"2019-04-25 00:43:12",2.25960
2747597,junyad,"2019-04-25 01:25:16",2.45652
3080179,gameboy4264,"2019-04-25 01:45:58",3.19360
3080179,gameboy4264,"2019-04-25 01:52:31",3.12517
2993902,forestchen,"2019-04-25 01:57:07",2.03496
3070102,mianchunlu,"2019-04-25 02:11:45",2.25069
3008533,J&J,"2019-04-25 02:22:16",1.87433
3011184,"Eric Broderick","2019-04-25 02:37:53",2.59188
3080179,gameboy4264,"2019-04-25 02:39:26",2.62483
3008533,J&J,"2019-04-25 03:01:00",1.87366
3084716,tts1234,"2019-04-25 04:02:56",2.23875
3003673,AnhVan,"2019-04-25 04:23:15",1.70020
3043957,Umar,"2019-04-25 04:35:21",2.23875
3089907,ja33man,"2019-04-25 05:01:04",2.45544
2786252,"Bor-Chau Juang","2019-04-25 05:19:54",2.65752
2786252,"Bor-Chau Juang","2019-04-25 05:27:57",2.61453
2786252,"Bor-Chau Juang","2019-04-25 05:53:11",2.58095
3089907,ja33man,"2019-04-25 06:07:04",2.11077
2786252,"Bor-Chau Juang","2019-04-25 06:26:35",2.43722
3021088,"Fabio Gabriel","2019-04-25 07:31:28",6.16543
3021088,"Fabio Gabriel","2019-04-25 07:32:53",2.68083
3083142,Sinusoïdal,"2019-04-25 09:23:40",1.73353
3090897,kernel_panic,"2019-04-25 10:13:21",14.94999
3090897,kernel_panic,"2019-04-25 10:16:28",3.01169
3031785,ryoit,"2019-04-25 11:21:27",2.46144
3031785,ryoit,"2019-04-25 11:24:59",2.45495
3066027,"Julio C Enciso-Alva","2019-04-25 11:57:44",1.98956
3068057,"Sandrine ","2019-04-25 13:42:26",2.76700
3008533,J&J,"2019-04-25 13:55:42",1.87249
2766454,automoon,"2019-04-25 13:57:31",13.49204
2766454,automoon,"2019-04-25 13:58:58",2.57326
3061642,Arkadiy,"2019-04-25 13:59:47",1.68699
2766454,automoon,"2019-04-25 14:50:00",2.45699
3061642,Arkadiy,"2019-04-25 14:56:08",1.68154
3092145,gmatila,"2019-04-25 15:54:50",3.04690
3083961,YTCAT,"2019-04-25 15:55:00",2.18789
3083961,YTCAT,"2019-04-25 15:56:11",2.18770
2934998,virtual888,"2019-04-25 16:03:40",2.02693
2798097,"Alex Gregory","2019-04-25 16:30:41",2.98750
3092178,Rohit,"2019-04-25 16:45:40",2.57933
3092187,"Justin Leger","2019-04-25 16:57:18",5.58991
3092131,rbchander,"2019-04-25 16:57:33",5.53837
3092906,Jane,"2019-04-25 17:07:15",5.98413
3092195,"Pam Downey","2019-04-25 17:13:45",5.21255
3092187,"Justin Leger","2019-04-25 17:54:01",3.08835
2876650,juangcr,"2019-04-25 18:20:27",3.61762
3057093,Jeremy,"2019-04-25 18:24:33",2.36355
3092906,Jane,"2019-04-25 18:31:13",2.72942
3092144,dstauffer17,"2019-04-25 18:34:10",2.80039
3092148,"Dilip Reddy","2019-04-25 18:35:41",8.90071
3092141,SomuPalaniappan,"2019-04-25 18:45:41",2.04189
3092162,"Robyn Harrell","2019-04-25 18:46:05",5.58880
3092145,gmatila,"2019-04-25 18:47:42",3.03905
3092187,"Justin Leger","2019-04-25 18:49:34",2.88278
3093255,Anil,"2019-04-25 19:09:59",5.38116
3092178,Rohit,"2019-04-25 19:10:05",2.57396
3092178,Rohit,"2019-04-25 19:13:42",2.53556
3092141,SomuPalaniappan,"2019-04-25 19:15:17",2.02008
3092187,"Justin Leger","2019-04-25 19:17:01",2.84191
3092178,Rohit,"2019-04-25 19:31:10",2.47406
3092148,"Dilip Reddy","2019-04-25 19:36:30",5.26533
3092187,"Justin Leger","2019-04-25 19:36:33",2.70756
3092131,rbchander,"2019-04-25 19:43:14",5.53567
3092178,Rohit,"2019-04-25 19:44:46",2.43604
3092187,"Justin Leger","2019-04-25 19:45:41",2.70756
3092187,"Justin Leger","2019-04-25 19:50:01",2.67081
3092178,Rohit,"2019-04-25 19:51:29",2.41000
3092148,"Dilip Reddy","2019-04-25 19:57:09",3.33320
3092144,dstauffer17,"2019-04-25 20:01:37",2.76930
3072023,Dana,"2019-04-25 20:03:05",2.01865
3092178,Rohit,"2019-04-25 20:09:24",2.33168
3092204,Jolene,"2019-04-25 20:18:46",3.57992
3069795,Jaxelp,"2019-04-25 20:24:57",7.33890
3092195,"Pam Downey","2019-04-25 20:32:18",3.22563
3092160,Logan,"2019-04-25 20:40:25",2.88632
3092131,rbchander,"2019-04-25 20:45:21",5.35309
3024159,"Amal Alshamrani","2019-04-25 21:12:56",7.35627
2876650,juangcr,"2019-04-25 21:16:48",2.24476
3061642,Arkadiy,"2019-04-25 21:18:32",1.68021
3093621,VNTU_SAIT21,"2019-04-25 21:39:43",2.13886
3024159,"Amal Alshamrani","2019-04-25 21:42:34",2.49983
3093565,"SAIT VNTU1","2019-04-25 22:19:01",2.50978
3061642,Arkadiy,"2019-04-25 22:58:06",1.67979
3047652,hapa_girl,"2019-04-25 23:19:04",2.53149
3079418,Rawan,"2019-04-25 23:19:13",2.01046
3079418,Rawan,"2019-04-25 23:35:06",2.00980
2956757,ta4510,"2019-04-26 02:58:06",1.79758
3091606,"Peter Wong","2019-04-26 03:16:19",2.17762
2956757,ta4510,"2019-04-26 03:17:51",1.79036
3024154,ps19070392,"2019-04-26 03:26:33",7.12467
2786252,"Bor-Chau Juang","2019-04-26 03:28:26",2.43538
2956757,ta4510,"2019-04-26 03:32:04",1.78836
3047720,"Reyna Zhang","2019-04-26 04:10:17",2.51929
3024154,ps19070392,"2019-04-26 04:12:58",7.12467
3024154,ps19070392,"2019-04-26 04:13:53",5.95351
2956757,ta4510,"2019-04-26 04:16:44",1.76027
3006616,Noobies,"2019-04-26 04:32:54",3.04698
3024154,ps19070392,"2019-04-26 04:50:19",3.18072
3058355,mbba,"2019-04-26 05:07:37",2.20628
3058355,mbba,"2019-04-26 05:22:22",1.98535
3090281,"Chi Him Ng","2019-04-26 06:39:35",2.79106
3091606,"Peter Wong","2019-04-26 07:02:18",2.15565
3036084,Zhuj,"2019-04-26 07:05:27",13.48487
3036084,Zhuj,"2019-04-26 07:07:26",1.87979
3091606,"Peter Wong","2019-04-26 07:17:48",2.15078
3091606,"Peter Wong","2019-04-26 07:26:30",2.13117
3058355,mbba,"2019-04-26 07:34:49",1.98533
3087464,YH_zhang,"2019-04-26 08:30:36",2.12274
3095451,DreamTeam,"2019-04-26 09:17:00",3.82534
3095451,DreamTeam,"2019-04-26 09:28:35",2.21694
3092479,"Bill Buchanan","2019-04-26 09:53:28",2.40629
3095451,DreamTeam,"2019-04-26 10:01:46",2.19775
3129429,Blockbusters,"2019-04-26 11:01:50",2.50304
3095451,DreamTeam,"2019-04-26 11:35:58",2.17814
3095451,DreamTeam,"2019-04-26 11:44:00",2.12754
3041707,feixue,"2019-04-26 12:38:51",1.98768
3095451,DreamTeam,"2019-04-26 12:52:45",2.12011
3050370,"François Baguette ","2019-04-26 12:58:45",7.64713
2984836,ctscsu,"2019-04-26 13:17:28",1.72855
3061839,shlfio,"2019-04-26 13:29:22",1.76090
3041707,feixue,"2019-04-26 13:43:41",1.92812
3021630,curlyst,"2019-04-26 14:52:38",1.79008
3050370,"François Baguette ","2019-04-26 14:59:42",7.64704
2739334,"PC Jimmmy","2019-04-26 15:15:12",1.71296
3068057,"Sandrine ","2019-04-26 15:27:54",2.74195
3079228,"BaThia Mkwr dSBT","2019-04-26 15:37:50",2.77842
3050370,"François Baguette ","2019-04-26 15:39:01",7.64701
3046027,Claudia,"2019-04-26 16:13:58",4.64697
2742567,"Thomas Smith","2019-04-26 17:23:37",1.71015
2862357,"Cijun Sun","2019-04-26 17:32:58",2.18783
3024167,"Michael Barrett","2019-04-26 17:51:37",6.14788
2918733,rolfantlers,"2019-04-26 18:02:48",2.34906
2923280,"David Raju","2019-04-26 18:04:23",2.22364
2980829,KishanMajumder,"2019-04-26 19:07:25",2.28993
3057093,Jeremy,"2019-04-26 19:56:48",2.30749
2923280,"David Raju","2019-04-26 20:25:05",2.17277
2731087,DDB89,"2019-04-26 20:59:59",4.56906
2934998,virtual888,"2019-04-26 21:04:32",2.01957
3058355,mbba,"2019-04-26 22:21:16",1.96434
2976279,Brainiacs(CS636),"2019-04-26 22:30:47",2.24998
2798097,"Alex Gregory","2019-04-26 22:38:58",2.07456
2798097,"Alex Gregory","2019-04-26 23:18:15",2.06774
2798097,"Alex Gregory","2019-04-26 23:30:46",2.01895
3024154,ps19070392,"2019-04-27 00:19:47",2.57145
3095451,DreamTeam,"2019-04-27 00:27:10",2.09008
2879146,harryarthur,"2019-04-27 00:54:15",3.73489
2976279,Brainiacs(CS636),"2019-04-27 01:44:53",2.24876
3057093,Jeremy,"2019-04-27 02:03:30",2.30013
3061924,"U Play Kaggle Like CXK","2019-04-27 03:07:18",2.98373
3008533,J&J,"2019-04-27 05:25:56",1.86862
2934998,virtual888,"2019-04-27 06:03:23",2.01859
3047720,"Reyna Zhang","2019-04-27 06:28:51",2.00348
2731087,DDB89,"2019-04-27 06:52:57",2.93316
3058498,juhuitseng,"2019-04-27 07:05:43",3.05046
3058498,juhuitseng,"2019-04-27 07:12:29",2.86617
3041707,feixue,"2019-04-27 11:02:26",1.78280
3021088,"Fabio Gabriel","2019-04-27 11:09:28",2.09333
3041707,feixue,"2019-04-27 11:20:53",1.74588
3006616,Noobies,"2019-04-27 11:39:22",2.32110
3041707,feixue,"2019-04-27 11:44:44",1.73288
3041707,feixue,"2019-04-27 11:54:40",1.72110
3058593,"Seungbo An","2019-04-27 13:25:15",13.49819
3061924,"U Play Kaggle Like CXK","2019-04-27 13:30:58",1.73275
2739334,"PC Jimmmy","2019-04-27 13:36:59",1.70795
3021088,"Fabio Gabriel","2019-04-27 13:39:44",2.06009
3058593,"Seungbo An","2019-04-27 14:42:06",13.48088
2979717,"Shayan Imran","2019-04-27 15:30:21",2.62003
2979717,"Shayan Imran","2019-04-27 15:54:59",2.53652
3057093,Jeremy,"2019-04-27 16:24:15",2.24271
3057093,Jeremy,"2019-04-27 17:00:24",2.22193
2979717,"Shayan Imran","2019-04-27 17:27:13",2.40654
3079418,Rawan,"2019-04-27 18:01:17",2.00513
3096789,Irina,"2019-04-27 18:36:34",3.12594
2976279,Brainiacs(CS636),"2019-04-27 19:02:03",2.24509
3024159,"Amal Alshamrani","2019-04-27 19:08:26",2.36787
3024154,ps19070392,"2019-04-27 19:17:44",2.29111
3024159,"Amal Alshamrani","2019-04-27 19:33:11",2.36123
3065971,Jiashan,"2019-04-27 21:27:36",3.29506
3083991,"Alex Federation","2019-04-27 21:52:46",2.27869
3083991,"Alex Federation","2019-04-27 22:04:05",2.26128
2976279,Brainiacs(CS636),"2019-04-27 22:49:51",2.20459
2976279,Brainiacs(CS636),"2019-04-27 23:08:36",2.19909
2934998,virtual888,"2019-04-27 23:44:14",2.01691
2976279,Brainiacs(CS636),"2019-04-28 00:02:31",2.19907
2976279,Brainiacs(CS636),"2019-04-28 00:46:33",2.19637
3083991,"Alex Federation","2019-04-28 00:53:47",2.11843
2742567,"Thomas Smith","2019-04-28 00:56:28",1.70935
3028886,Sp2019,"2019-04-28 01:21:29",1.76287
3028886,Sp2019,"2019-04-28 01:22:02",1.73320
2993902,forestchen,"2019-04-28 01:26:08",2.02508
3083991,"Alex Federation","2019-04-28 01:43:45",2.10621
3021194,"Bin Lee","2019-04-28 02:13:10",2.01588
3028886,Sp2019,"2019-04-28 02:38:03",1.71222
3099906,"Shashikant Rajeshwar Dhuppe","2019-04-28 03:44:54",2.91343
2993902,forestchen,"2019-04-28 03:51:45",2.00549
3099906,"Shashikant Rajeshwar Dhuppe","2019-04-28 04:25:36",2.81129
3075643,FINALPROJ,"2019-04-28 04:43:59",2.17159
2953140,"Li Xiang ","2019-04-28 04:50:56",2.09359
3026002,"Brad Jenkinson","2019-04-28 04:53:05",13.55457
2953140,"Li Xiang ","2019-04-28 04:53:11",2.09027
3026002,"Brad Jenkinson","2019-04-28 04:55:15",13.50729
3026002,"Brad Jenkinson","2019-04-28 04:59:50",13.50467
3062479,june,"2019-04-28 05:00:25",1.71271
3026002,"Brad Jenkinson","2019-04-28 05:08:33",3.03675
3026002,"Brad Jenkinson","2019-04-28 05:11:56",2.34215
3026002,"Brad Jenkinson","2019-04-28 05:13:29",2.22579
3021194,"Bin Lee","2019-04-28 05:46:16",1.98738
3075643,FINALPROJ,"2019-04-28 06:24:26",2.07723
3058175,"Thomas Specq","2019-04-28 06:43:41",2.83479
3075643,FINALPROJ,"2019-04-28 07:37:18",2.05662
3058175,"Thomas Specq","2019-04-28 07:40:56",2.83431
2871763,Jean,"2019-04-28 08:05:40",1.83557
2953140,"Li Xiang ","2019-04-28 08:23:49",2.05330
2953140,"Li Xiang ","2019-04-28 08:37:27",2.01104
2953140,"Li Xiang ","2019-04-28 09:25:47",1.78748
3070370,peiwang,"2019-04-28 09:38:52",2.29589
2918476,faustin2008,"2019-04-28 10:12:47",1.71325
3041707,feixue,"2019-04-28 10:20:48",1.71720
3041707,feixue,"2019-04-28 10:23:57",1.71700
2730592,"Arunkumar V Ramanan","2019-04-28 10:34:08",1.69965
2856017,BUPT_kaggle,"2019-04-28 11:51:22",1.98487
3082238,"Sumit Das","2019-04-28 12:21:31",2.31395
3082238,"Sumit Das","2019-04-28 12:23:22",2.19009
3086563,"Sarthak Batra","2019-04-28 13:17:37",2.49956
3083142,Sinusoïdal,"2019-04-28 13:18:52",1.71659
3083142,Sinusoïdal,"2019-04-28 13:58:56",1.70874
2856017,BUPT_kaggle,"2019-04-28 14:06:23",1.92557
2856017,BUPT_kaggle,"2019-04-28 14:06:41",1.91125
2876960,"Diane Manière","2019-04-28 14:39:51",2.13886
2851890,"Data Mining #2","2019-04-28 14:42:53",2.67065
3061924,"U Play Kaggle Like CXK","2019-04-28 15:46:12",1.73275
2739089,Ash,"2019-04-28 15:48:35",1.70625
2739089,Ash,"2019-04-28 15:57:29",1.70570
2798097,"Alex Gregory","2019-04-28 16:33:12",1.99958
3070370,peiwang,"2019-04-28 16:58:55",2.29168
2984836,ctscsu,"2019-04-28 17:37:25",1.72555
2984836,ctscsu,"2019-04-28 17:38:11",1.71661
2984836,ctscsu,"2019-04-28 17:39:18",1.71603
2993641,MattMonk,"2019-04-28 17:46:54",2.59475
3102853,"SAIT VNTU 09","2019-04-28 18:09:21",3.79138
3103019,dezhi,"2019-04-28 19:12:01",2.29650
3057093,Jeremy,"2019-04-28 19:30:33",2.12904
3065971,Jiashan,"2019-04-28 20:38:11",2.56385
2944808,leonardoobay,"2019-04-28 23:54:55",2.49956
2976279,Brainiacs(CS636),"2019-04-29 00:02:49",2.19431
2976279,Brainiacs(CS636),"2019-04-29 00:03:31",2.17451
3103641,"Devian G","2019-04-29 00:18:08",1.98499
3024167,"Michael Barrett","2019-04-29 00:27:11",2.65206
2918733,rolfantlers,"2019-04-29 01:42:34",2.33234
3079418,Rawan,"2019-04-29 02:11:31",1.99918
3031683,CSUers,"2019-04-29 02:31:46",1.69888
2993902,forestchen,"2019-04-29 02:57:16",1.99403
3066382,GwinHou,"2019-04-29 03:04:14",3.03277
3031683,CSUers,"2019-04-29 03:17:27",1.69131
3008533,J&J,"2019-04-29 03:23:23",1.74023
3079418,Rawan,"2019-04-29 03:37:37",1.99917
3079418,Rawan,"2019-04-29 03:38:56",1.99909
3066382,GwinHou,"2019-04-29 03:50:32",2.69270
2993949,Jiawei_Yuqi,"2019-04-29 04:05:15",1.70832
3066382,GwinHou,"2019-04-29 04:23:46",2.35598
2993949,Jiawei_Yuqi,"2019-04-29 04:46:06",1.70714
2934998,virtual888,"2019-04-29 05:07:32",2.01595
3103019,dezhi,"2019-04-29 05:36:24",2.29188
3065971,Jiashan,"2019-04-29 05:46:52",2.54242
3095410,qixiaoting,"2019-04-29 06:01:16",2.17006
3104294,"Eric R","2019-04-29 06:02:52",1.71296
2731087,DDB89,"2019-04-29 08:14:58",1.72871
3092479,"Bill Buchanan","2019-04-29 08:37:14",2.23165
2731108,"Mathurin Aché","2019-04-29 08:50:59",1.72871
2731108,"Mathurin Aché","2019-04-29 08:56:50",1.69981
3068057,"Sandrine ","2019-04-29 09:07:31",2.68705
3021193,biubiubiu,"2019-04-29 09:22:51",3.80540
3065971,Jiashan,"2019-04-29 11:25:12",2.51988
3064846,rossolimo,"2019-04-29 12:02:36",7.64503
2743050,"Pavel Shepelev","2019-04-29 12:24:58",2.13125
3064846,rossolimo,"2019-04-29 12:28:19",3.31711
3095410,qixiaoting,"2019-04-29 13:00:44",2.04943
3092479,"Bill Buchanan","2019-04-29 13:51:18",2.17923
2976279,Brainiacs(CS636),"2019-04-29 14:22:12",2.17198
2843752,"Prabhat Doongarwal","2019-04-29 15:24:22",2.82539
2843752,"Prabhat Doongarwal","2019-04-29 15:38:17",2.36167
2843752,"Prabhat Doongarwal","2019-04-29 16:09:42",2.29633
3075197,NIGH,"2019-04-29 16:11:10",3.13142
3106172,AlexP,"2019-04-29 16:52:30",7.33890
2750578,"Nataly Rekuz","2019-04-29 16:52:44",1.70727
3081015,"Humaira Shahid","2019-04-29 17:05:14",3.79850
2882108,"Cole Valinoti","2019-04-29 17:10:40",2.67089
2843752,"Prabhat Doongarwal","2019-04-29 17:30:26",2.29059
3104746,pwvictoria,"2019-04-29 17:45:19",2.29016
3065971,Jiashan,"2019-04-29 18:13:02",2.17777
2976279,Brainiacs(CS636),"2019-04-29 18:14:04",2.17133
2976279,Brainiacs(CS636),"2019-04-29 18:48:58",2.16647
3086563,"Sarthak Batra","2019-04-29 19:25:44",2.23856
3038950,"Stephen Sumner","2019-04-29 19:53:01",2.64180
3038950,"Stephen Sumner","2019-04-29 21:05:03",2.59353
3100696,"Srinivasa, Varun","2019-04-29 21:12:35",1.71371
2882108,"Cole Valinoti","2019-04-29 21:20:19",2.62078
3008533,J&J,"2019-04-29 21:20:25",1.72986
2929165,DSBA6211_hans,"2019-04-29 21:45:32",2.26051
2942077,"Brandon ","2019-04-29 23:37:18",2.90183
3057505,"Anitha S","2019-04-30 00:06:03",6.96453
2942077,"Brandon ","2019-04-30 00:13:35",2.43906
3024166,"Team Peach","2019-04-30 00:18:54",2.64040
3038950,"Stephen Sumner","2019-04-30 00:47:53",2.59054
3101285,oliverSI,"2019-04-30 01:04:19",2.12907
3065971,Jiashan,"2019-04-30 01:29:23",2.01996
3094541,snow,"2019-04-30 02:02:48",1.98347
2737775,"Anosov Roman","2019-04-30 02:28:16",2.09251
3024170,abhishek377,"2019-04-30 02:31:23",2.90686
3056758,Yanni,"2019-04-30 02:53:10",2.01167
3066382,GwinHou,"2019-04-30 03:00:52",2.33783
3066382,GwinHou,"2019-04-30 03:24:19",2.32877
3095410,qixiaoting,"2019-04-30 03:39:10",2.00693
3008533,J&J,"2019-04-30 03:48:57",1.72910
3008533,J&J,"2019-04-30 03:59:58",1.70829
3093975,"Madhu Sigdel","2019-04-30 04:13:19",3.33696
3093975,"Madhu Sigdel","2019-04-30 04:35:29",2.63892
3008533,J&J,"2019-04-30 04:36:26",1.70437
3093975,"Madhu Sigdel","2019-04-30 04:44:50",2.61847
3031785,ryoit,"2019-04-30 05:04:51",2.42046
3062479,june,"2019-04-30 05:17:20",1.71207
3108731,lclpku,"2019-04-30 05:39:46",1.69965
2786252,"Bor-Chau Juang","2019-04-30 05:57:22",2.27104
3066382,GwinHou,"2019-04-30 06:02:48",2.13486
3029502,"Jarvis Elliott","2019-04-30 06:28:04",13.53430
3024170,abhishek377,"2019-04-30 07:03:39",2.87710
3024170,abhishek377,"2019-04-30 07:19:56",2.87428
2959470,"Daniyal Nayyer","2019-04-30 08:02:04",4.12270
3108148,"Yoonchae Lee","2019-04-30 08:05:44",2.29009
2959470,"Daniyal Nayyer","2019-04-30 08:10:48",4.03434
3109408,"SAIT VNTU 111","2019-04-30 08:41:50",1.71371
3067809,"Ahmad  Ashraf","2019-04-30 08:44:32",72.40535
3067809,"Ahmad  Ashraf","2019-04-30 08:48:12",11.91481
3067809,"Ahmad  Ashraf","2019-04-30 08:54:54",3.81196
3054596,Zhaoless,"2019-04-30 09:01:23",1.81617
3041707,feixue,"2019-04-30 09:11:09",1.70012
3067809,"Ahmad  Ashraf","2019-04-30 09:13:44",2.98884
2730264,horohoro,"2019-04-30 10:09:03",1.74896
3037639,"Avinash Kanumuru","2019-04-30 10:27:51",3.11475
3106362,ElijahMingLiu,"2019-04-30 10:39:24",1.86388
3037639,"Avinash Kanumuru","2019-04-30 10:44:53",2.13298
3037639,"Avinash Kanumuru","2019-04-30 11:16:52",2.11676
3067809,"Ahmad  Ashraf","2019-04-30 11:36:23",2.18624
3037639,"Avinash Kanumuru","2019-04-30 11:59:14",2.09928
2871763,Jean,"2019-04-30 12:04:04",1.82764
3024160,"Venkat Garapati","2019-04-30 12:14:38",11.94382
3084985,"Sraghvi Anirudh","2019-04-30 12:19:50",16.12281
2871763,Jean,"2019-04-30 12:47:34",1.82668
2858503,Meng123,"2019-04-30 12:58:15",2.76877
3058498,juhuitseng,"2019-04-30 13:11:42",2.52697
3108148,"Yoonchae Lee","2019-04-30 13:24:06",2.11409
3021630,curlyst,"2019-04-30 13:26:29",1.75943
2730264,horohoro,"2019-04-30 14:08:03",1.74564
3029502,"Jarvis Elliott","2019-04-30 14:36:25",2.80246
3086563,"Sarthak Batra","2019-04-30 15:27:31",2.22967
2739120,so_so,"2019-04-30 15:28:18",1.69981
2739120,so_so,"2019-04-30 15:28:36",1.69965
3086563,"Sarthak Batra","2019-04-30 15:29:43",2.19101
3086563,"Sarthak Batra","2019-04-30 15:34:58",2.18684
3038950,"Stephen Sumner","2019-04-30 15:40:23",2.50883
3086563,"Sarthak Batra","2019-04-30 15:48:11",2.09653
3106695,Teemu,"2019-04-30 16:10:43",6.03391
3106695,Teemu,"2019-04-30 16:14:10",4.81832
3106695,Teemu,"2019-04-30 16:17:57",2.81049
3119040,A-TEAM,"2019-04-30 16:54:21",2.01996
3103533,"Abdel Lhm","2019-04-30 18:04:44",3.74477
2750578,"Nataly Rekuz","2019-04-30 18:29:05",1.70355
3100696,"Srinivasa, Varun","2019-04-30 18:29:19",1.71160
3023618,breena,"2019-04-30 19:01:02",15.52231
3103533,"Abdel Lhm","2019-04-30 19:17:10",3.70496
2750578,"Nataly Rekuz","2019-04-30 19:27:11",1.70079
2987917,"venkat g","2019-04-30 19:36:28",2.42641
2909608,Divya,"2019-04-30 19:38:02",1.72917
3104938,"Adrien Gambier","2019-04-30 19:40:07",2.65246
3084985,"Sraghvi Anirudh","2019-04-30 19:48:40",2.39672
3024160,"Venkat Garapati","2019-04-30 19:51:57",2.46662
3103533,"Abdel Lhm","2019-04-30 19:54:33",3.26900
2909608,Divya,"2019-04-30 20:33:11",1.72610
3057505,"Anitha S","2019-04-30 20:56:11",3.26757
3072276,"Alicia Stone","2019-04-30 21:01:40",3.37658
3017259,Kimere,"2019-04-30 21:38:45",3.12101
3017259,Kimere,"2019-04-30 21:48:40",3.11024
3017259,Kimere,"2019-04-30 22:11:49",3.05697
3088297,skyline,"2019-04-30 22:30:11",2.76635
3084864,Ziyad,"2019-04-30 22:39:29",2.91179
3017259,Kimere,"2019-04-30 22:50:55",3.02778
2730264,horohoro,"2019-05-01 00:33:12",1.74335
3044166,"Enzo Inman","2019-05-01 01:39:56",2.30590
